Fecha(yyyy-mm-dd),Hora(hh:mm:ss),Temperatura(℃),Humedad(%),Dirección del viento(°),Velocidad del viento(m/s),Presión barométrica(hPa),Precipitación(mm)
2024-11-27,0 days 15:17:14,31.2,49.0,78.6,1.3,1003.4,0.0
2024-11-27,0 days 15:32:14,31.1,50.0,116.2,1.5,1003.4,0.0
2024-11-27,0 days 15:47:14,30.9,50.5,117.6,1.7,1003.1,0.0
2024-11-27,0 days 16:02:14,30.5,52.0,140.1,2.8,1002.8,0.0
2024-11-27,0 days 16:17:14,30.6,53.0,79.5,2.1,1002.9,0.0
2024-11-27,0 days 16:32:14,30.1,57.5,82.8,1.8,1003.1,0.0
2024-11-27,0 days 16:47:14,28.9,62.5,79.5,2.6,1003.0,0.0
2024-11-27,0 days 17:02:14,28.2,66.0,86.5,2.0,1003.0,0.0
2024-11-27,0 days 17:17:14,27.3,68.0,95.4,2.4,1002.7,0.0
2024-11-27,0 days 19:02:14,23.6,79.0,90.9,1.8,1003.6,0.0
2024-11-27,0 days 19:17:14,23.3,80.0,91.0,2.4,1003.7,0.0
2024-11-27,0 days 19:32:14,23.0,80.5,87.1,1.5,1004.0,0.0
2024-11-27,0 days 19:47:14,22.8,81.5,91.3,1.9,1004.2,0.0
2024-11-27,0 days 20:02:14,22.6,81.5,81.5,2.2,1004.5,0.0
2024-11-27,0 days 20:17:14,22.3,82.5,88.1,1.5,1004.5,0.0
2024-11-27,0 days 20:32:14,22.2,83.0,86.1,2.5,1004.7,0.0
2024-11-27,0 days 20:47:14,22.1,84.0,119.3,0.9,1005.0,0.0
2024-11-27,0 days 21:02:14,21.9,84.0,122.5,1.1,1005.2,0.0
2024-11-27,0 days 21:17:14,21.8,84.5,67.2,0.9,1005.3,0.0
2024-11-27,0 days 21:32:14,21.8,85.0,75.1,2.1,1005.4,0.0
2024-11-27,0 days 21:47:14,21.7,85.5,76.3,1.6,1005.7,0.0
2024-11-27,0 days 22:02:14,21.5,86.0,65.9,0.9,1005.7,0.0
2024-11-27,0 days 22:17:14,21.4,87.0,117.0,0.8,1005.7,0.0
2024-11-27,0 days 22:32:14,21.8,86.0,70.6,2.3,1005.8,0.0
2024-11-27,0 days 22:47:14,21.6,86.5,105.0,1.7,1005.7,0.0
2024-11-27,0 days 23:02:14,21.5,87.0,93.1,1.1,1005.7,0.0
2024-11-27,0 days 23:17:14,21.4,87.5,111.7,0.6,1005.7,0.0
2024-11-27,0 days 23:32:16,21.3,88.0,87.5,1.2,1005.7,0.0
2024-11-27,0 days 23:47:14,21.1,88.5,81.7,0.5,1005.6,0.0
2024-11-28,0 days 00:02:13,20.9,89.5,77.2,1.2,1005.4,0.0
2024-11-28,0 days 00:17:14,20.7,90.0,80.8,1.1,1005.4,0.0
2024-11-28,0 days 00:32:14,20.5,90.5,78.3,1.2,1005.4,0.0
2024-11-28,0 days 00:47:13,20.5,91.0,76.4,1.0,1005.4,0.0
2024-11-28,0 days 01:02:13,20.4,91.5,191.0,0.2,1005.5,0.0
2024-11-28,0 days 01:17:14,18.7,91.0,286.9,0.8,1004.6,0.0
2024-11-28,0 days 01:32:13,18.3,92.0,268.9,0.7,1004.4,0.0
2024-11-28,0 days 01:47:13,18.3,92.5,278.8,0.8,1004.4,0.0
2024-11-28,0 days 02:02:13,18.3,92.5,278.4,0.7,1004.5,0.0
2024-11-28,0 days 02:17:13,18.4,93.0,332.6,0.4,1004.5,0.0
2024-11-28,0 days 02:32:13,18.2,93.0,185.8,0.7,1004.1,0.0
2024-11-28,0 days 02:47:13,17.9,93.0,100.1,0.2,1004.1,0.0
2024-11-28,0 days 03:02:13,17.7,93.0,221.6,0.1,1004.0,0.0
2024-11-28,0 days 03:17:14,17.7,93.5,174.7,0.1,1003.8,0.0
2024-11-28,0 days 03:32:13,17.6,93.5,138.2,0.3,1003.8,0.0
2024-11-28,0 days 03:47:13,17.4,93.5,151.1,1.1,1003.6,0.0
2024-11-28,0 days 04:02:13,17.1,93.5,196.2,0.4,1003.6,0.0
2024-11-28,0 days 04:17:13,17.0,93.5,207.4,0.2,1003.5,0.0
2024-11-28,0 days 04:32:13,16.9,93.5,192.3,1.0,1003.4,0.0
2024-11-28,0 days 04:47:13,16.8,93.5,163.1,0.8,1003.5,0.0
2024-11-28,0 days 05:02:13,16.6,94.0,170.6,0.2,1003.5,0.0
2024-11-28,0 days 05:17:13,16.7,94.0,59.0,0.3,1003.6,0.0
2024-11-28,0 days 05:32:13,16.8,94.0,146.2,0.7,1003.8,0.0
2024-11-28,0 days 05:47:13,16.8,94.0,141.9,0.7,1003.9,0.0
2024-11-28,0 days 06:02:13,16.6,94.0,148.4,0.8,1004.0,0.0
2024-11-28,0 days 06:17:13,16.6,94.0,149.2,0.4,1004.3,0.0
2024-11-28,0 days 06:32:13,16.5,94.0,152.7,1.0,1004.4,0.0
2024-11-28,0 days 06:47:13,16.6,94.0,238.6,0.1,1004.7,0.0
2024-11-28,0 days 07:02:13,16.8,94.0,123.1,0.7,1005.0,0.0
2024-11-28,0 days 07:17:13,16.8,94.0,225.9,0.5,1005.3,0.0
2024-11-28,0 days 07:32:13,16.9,94.0,219.7,0.2,1005.4,0.0
2024-11-28,0 days 07:47:13,16.9,94.0,272.5,0.9,1005.8,0.0
2024-11-28,0 days 08:02:13,17.3,94.5,155.2,1.4,1006.1,0.0
2024-11-28,0 days 08:17:13,17.7,94.5,184.2,0.6,1006.4,0.0
2024-11-28,0 days 08:32:13,18.1,94.0,149.5,1.4,1006.7,0.0
2024-11-28,0 days 08:47:13,18.3,94.5,187.5,1.0,1006.9,0.01
2024-11-28,0 days 09:02:13,18.5,94.0,148.0,0.8,1007.2,0.01
2024-11-28,0 days 09:17:13,18.9,94.0,271.2,0.5,1007.7,0.01
2024-11-28,0 days 09:32:13,19.2,93.5,291.2,1.3,1007.8,0.01
2024-11-28,0 days 09:47:13,19.9,93.5,277.5,0.6,1008.2,0.01
2024-11-28,0 days 10:02:13,20.3,93.0,118.2,1.0,1008.5,0.01
2024-11-28,0 days 10:17:13,20.7,91.5,79.8,0.6,1008.5,0.01
2024-11-28,0 days 10:32:13,21.2,91.5,286.9,1.6,1008.5,0.01
2024-11-28,0 days 10:47:13,22.0,90.0,234.6,0.4,1008.5,0.01
2024-11-28,0 days 11:02:13,23.4,85.0,340.2,1.7,1008.8,0.01
2024-11-28,0 days 11:17:13,24.5,77.5,294.9,2.3,1008.5,0.01
2024-11-28,0 days 11:32:13,25.4,74.0,357.7,0.8,1008.5,0.01
2024-11-28,0 days 11:47:13,25.8,72.5,307.0,0.4,1008.2,0.01
2024-11-28,0 days 12:02:13,27.0,70.0,178.5,0.6,1008.2,0.01
2024-11-28,0 days 18:32:13,24.1,75.5,91.2,1.1,1007.2,0.01
2024-11-28,0 days 18:47:13,23.8,76.5,69.5,0.7,1007.5,0.01
2024-11-28,0 days 19:02:13,23.7,77.0,77.5,0.7,1007.9,0.01
2024-11-28,0 days 19:17:13,24.2,76.0,71.2,1.1,1008.3,0.01
2024-11-28,0 days 19:32:13,24.0,76.5,63.9,0.9,1008.5,0.01
2024-11-28,0 days 19:47:13,23.6,78.5,253.5,0.1,1008.8,0.01
2024-11-28,0 days 20:02:13,22.7,82.5,280.6,0.1,1009.1,0.01
2024-11-28,0 days 20:17:13,22.8,82.5,136.5,0.4,1009.4,0.01
2024-11-28,0 days 20:32:13,22.6,82.5,136.0,0.7,1009.6,0.01
2024-11-28,0 days 20:47:16,22.5,83.5,28.1,0.2,1010.0,0.01
2024-11-28,0 days 21:02:13,22.4,83.5,296.1,0.1,1010.2,0.01
2024-11-28,0 days 21:17:13,22.5,83.5,99.8,0.2,1010.5,0.01
2024-11-28,0 days 21:32:13,23.1,84.0,59.8,1.1,1011.2,0.01
2024-11-28,0 days 21:47:14,23.5,82.0,84.5,0.7,1011.4,0.01
2024-11-28,0 days 22:02:13,23.2,78.5,32.8,3.6,1011.0,0.01
2024-11-28,0 days 22:17:13,22.7,78.0,20.1,0.7,1010.8,0.01
2024-11-28,0 days 22:32:13,22.4,78.0,114.5,0.6,1010.7,0.01
2024-11-28,0 days 22:47:13,22.2,77.0,50.7,1.6,1010.6,0.01
2024-11-28,0 days 23:02:13,22.0,76.5,38.5,1.8,1010.6,0.01
2024-11-28,0 days 23:17:13,21.9,76.5,291.7,0.5,1010.8,0.01
2024-11-28,0 days 23:32:13,21.6,75.0,103.9,1.2,1010.4,0.01
2024-11-28,0 days 23:47:13,21.3,73.0,108.0,1.0,1009.9,0.01
2024-11-29,0 days 00:02:13,21.1,72.5,312.0,0.4,1009.5,0.01
2024-11-29,0 days 00:17:13,20.9,73.0,82.0,1.7,1009.6,0.01
2024-11-29,0 days 00:32:13,20.9,70.5,79.6,1.2,1009.1,0.01
2024-11-29,0 days 00:47:13,20.9,70.5,78.2,1.2,1009.1,0.01
2024-11-29,0 days 01:02:13,20.9,70.0,80.5,1.1,1009.1,0.01
2024-11-29,0 days 01:17:13,20.8,70.5,138.8,0.2,1009.2,0.01
2024-11-29,0 days 01:32:13,20.9,70.5,53.1,0.9,1009.3,0.01
2024-11-29,0 days 01:47:13,20.9,70.5,344.1,0.9,1009.3,0.01
2024-11-29,0 days 02:02:13,20.8,70.5,47.8,1.0,1009.2,0.01
2024-11-29,0 days 02:17:13,20.7,71.5,301.8,1.3,1009.2,0.01
2024-11-29,0 days 02:32:13,20.4,72.5,302.4,0.5,1009.1,0.01
2024-11-29,0 days 02:47:13,20.3,73.0,101.7,0.4,1009.0,0.01
2024-11-29,0 days 03:02:13,20.3,73.0,9.7,0.5,1009.0,0.01
2024-11-29,0 days 03:17:13,20.3,73.5,72.2,0.6,1009.1,0.01
2024-11-29,0 days 03:32:13,20.2,73.0,38.6,0.6,1009.1,0.01
2024-11-29,0 days 03:47:13,20.3,73.0,12.1,0.5,1009.4,0.01
2024-11-29,0 days 04:02:13,20.4,73.0,75.4,0.8,1009.2,0.01
2024-11-29,0 days 04:17:13,20.3,74.0,89.5,0.8,1009.3,0.01
2024-11-29,0 days 04:32:13,20.2,74.5,85.1,0.7,1009.5,0.01
2024-11-29,0 days 04:47:13,20.2,74.5,64.6,0.7,1009.7,0.01
2024-11-29,0 days 05:02:13,20.2,75.0,99.0,0.6,1009.8,0.01
2024-11-29,0 days 05:17:13,20.1,76.5,200.6,0.3,1010.2,0.01
2024-11-29,0 days 05:32:13,19.8,78.0,259.7,0.8,1010.3,0.0
2024-11-29,0 days 05:47:13,19.5,77.5,10.0,0.6,1010.2,0.0
2024-11-29,0 days 06:02:13,19.6,74.0,282.3,0.3,1010.1,0.0
2024-11-29,0 days 06:17:13,19.4,72.0,309.8,0.2,1010.0,0.0
2024-11-29,0 days 06:32:13,19.4,69.0,302.6,1.0,1010.1,0.0
2024-11-29,0 days 06:47:13,19.2,72.5,235.4,0.8,1010.6,0.0
2024-11-29,0 days 07:02:13,19.1,74.5,337.2,0.4,1011.1,0.0
2024-11-29,0 days 07:17:13,18.9,76.0,214.1,0.2,1011.4,0.0
2024-11-29,0 days 07:32:13,19.0,75.5,281.9,0.5,1011.7,0.0
2024-11-29,0 days 07:47:13,19.1,76.0,13.0,0.1,1012.2,0.0
2024-11-29,0 days 08:02:13,19.1,74.5,202.4,0.2,1012.5,0.0
2024-11-29,0 days 08:17:13,19.1,74.5,299.5,0.6,1012.5,0.0
2024-11-29,0 days 08:32:13,19.4,69.5,324.4,0.4,1012.5,0.0
2024-11-29,0 days 08:47:13,19.8,69.5,175.6,0.6,1013.0,0.0
2024-11-29,0 days 09:02:13,19.9,67.0,305.7,0.1,1012.9,0.0
2024-11-29,0 days 09:17:13,19.8,64.0,250.2,1.0,1012.6,0.0
2024-11-29,0 days 09:32:13,19.8,64.0,204.3,0.6,1012.8,0.0
2024-11-29,0 days 09:47:13,20.0,64.0,274.3,0.2,1013.1,0.0
2024-11-29,0 days 10:02:13,20.2,63.0,291.4,1.3,1013.2,0.01
2024-11-29,0 days 10:17:13,20.5,62.0,277.9,0.8,1013.3,0.01
2024-11-29,0 days 10:32:13,20.7,61.0,279.3,1.3,1013.2,0.01
2024-11-29,0 days 10:47:13,20.9,60.5,234.6,1.2,1013.2,0.03
2024-11-29,0 days 11:02:13,21.0,59.5,51.8,0.8,1013.2,0.03
2024-11-29,0 days 11:17:13,20.9,60.0,246.3,0.6,1013.2,0.03
2024-11-29,0 days 11:32:13,21.3,61.0,183.4,0.2,1013.4,0.03
2024-11-29,0 days 11:47:13,21.7,60.0,279.5,1.2,1013.3,0.03
2024-11-29,0 days 12:02:13,22.3,60.0,217.6,0.3,1013.5,0.03
2024-11-29,0 days 12:17:13,23.1,58.5,145.4,0.2,1013.6,0.03
2024-11-29,0 days 12:32:13,23.6,57.5,265.3,0.5,1013.5,0.03
2024-11-29,0 days 12:47:13,23.2,58.5,195.9,0.2,1013.1,0.03
2024-11-29,0 days 13:02:13,23.4,57.5,79.6,0.8,1012.9,0.03
2024-11-29,0 days 13:17:13,23.7,58.0,124.1,0.9,1012.9,0.03
2024-11-29,0 days 13:32:13,22.7,60.0,128.5,0.8,1012.3,0.03
2024-11-29,0 days 13:47:13,22.2,61.0,158.3,1.2,1011.9,0.03
2024-11-29,0 days 14:02:13,21.9,62.0,147.3,1.5,1011.7,0.03
2024-11-29,0 days 14:17:13,21.6,62.0,137.4,2.0,1011.4,0.03
2024-11-29,0 days 14:32:13,21.6,61.5,164.3,0.7,1011.4,0.03
2024-11-29,0 days 14:47:13,21.4,61.0,142.3,1.4,1011.2,0.03
2024-11-29,0 days 15:02:13,21.3,62.5,146.5,0.7,1011.2,0.03
2024-11-29,0 days 15:17:13,21.1,63.0,137.1,1.3,1011.3,0.03
2024-11-29,0 days 15:32:13,21.0,64.5,144.9,1.6,1011.3,0.03
2024-11-29,0 days 15:47:13,20.9,63.0,124.6,2.7,1011.1,0.03
2024-11-29,0 days 16:02:13,21.0,64.0,131.5,1.3,1011.3,0.03
2024-11-29,0 days 16:17:13,20.9,64.5,132.9,1.2,1011.3,0.03
2024-11-29,0 days 16:32:13,20.7,64.5,138.5,1.9,1011.3,0.03
2024-11-29,0 days 16:47:13,20.5,66.0,140.8,1.3,1011.6,0.03
2024-11-29,0 days 17:02:13,20.2,68.5,126.7,0.9,1011.8,0.03
2024-11-29,0 days 17:17:13,20.2,68.5,162.9,1.9,1012.0,0.03
2024-11-29,0 days 17:32:13,20.0,68.5,126.8,0.7,1012.1,0.03
2024-11-29,0 days 17:47:13,19.9,69.5,159.4,0.8,1012.4,0.03
2024-11-29,0 days 18:02:13,19.7,70.5,151.0,0.8,1012.7,0.03
2024-11-29,0 days 18:17:13,19.7,70.5,126.4,1.1,1013.1,0.03
2024-11-29,0 days 18:32:13,19.8,68.0,116.0,1.6,1013.2,0.03
2024-11-29,0 days 18:47:13,20.0,66.0,62.5,1.4,1013.3,0.03
2024-11-29,0 days 19:02:15,20.1,60.0,102.8,0.8,1012.7,0.03
2024-11-29,0 days 19:17:13,19.9,60.5,61.4,1.1,1012.9,0.03
2024-11-29,0 days 19:32:13,19.8,59.5,79.0,1.5,1013.1,0.03
2024-11-29,0 days 19:47:13,19.8,59.0,65.4,1.7,1013.3,0.03
2024-11-29,0 days 20:02:13,19.7,59.5,66.9,1.6,1013.5,0.03
2024-11-29,0 days 20:17:13,19.7,58.5,125.4,0.2,1013.5,0.03
2024-11-29,0 days 20:32:13,19.6,58.0,89.2,1.1,1013.6,0.03
2024-11-29,0 days 20:47:13,19.6,59.5,154.5,0.9,1013.7,0.03
2024-11-29,0 days 21:02:13,19.2,61.5,141.1,1.2,1013.9,0.03
2024-11-29,0 days 21:17:13,19.3,61.5,136.4,1.1,1013.8,0.03
2024-11-29,0 days 21:32:13,19.0,65.0,140.7,1.0,1014.1,0.03
2024-11-29,0 days 21:47:13,19.0,68.0,66.5,0.4,1014.5,0.03
2024-11-29,0 days 22:02:13,18.8,73.0,137.0,0.9,1015.1,0.03
2024-11-29,0 days 22:17:13,18.6,75.0,195.1,0.5,1015.2,0.03
2024-11-29,0 days 22:32:13,18.4,61.0,225.9,0.8,1013.6,0.03
2024-11-29,0 days 22:47:13,18.3,58.5,216.7,0.5,1013.2,0.03
2024-11-29,0 days 23:02:13,18.0,59.5,284.3,0.4,1013.3,0.03
2024-11-29,0 days 23:17:13,18.0,61.0,327.1,0.3,1013.4,0.03
2024-11-29,0 days 23:32:13,17.7,60.5,229.0,0.3,1013.2,0.03
2024-11-29,0 days 23:47:13,17.7,59.5,305.5,0.2,1012.9,0.03
2024-11-30,0 days 00:02:13,17.6,61.0,262.5,0.3,1012.7,0.03
2024-11-30,0 days 00:17:13,17.5,63.5,137.3,0.5,1012.8,0.03
2024-11-30,0 days 00:32:13,17.3,62.5,213.6,0.7,1012.5,0.03
2024-11-30,0 days 00:47:13,17.2,61.5,192.4,0.6,1012.3,0.03
2024-11-30,0 days 01:02:13,17.2,62.0,209.5,0.5,1012.2,0.03
2024-11-30,0 days 01:17:13,17.2,61.5,204.5,0.5,1012.2,0.03
2024-11-30,0 days 01:32:13,17.2,63.0,158.5,0.7,1012.4,0.03
2024-11-30,0 days 01:47:13,17.1,62.0,154.8,0.6,1012.3,0.03
2024-11-30,0 days 02:02:13,17.1,62.0,190.2,0.5,1012.1,0.03
2024-11-30,0 days 02:17:13,17.0,63.0,211.2,0.6,1011.8,0.03
2024-11-30,0 days 02:32:13,16.8,61.5,241.6,0.3,1011.3,0.03
2024-11-30,0 days 02:47:13,16.8,61.0,230.5,0.4,1011.2,0.03
2024-11-30,0 days 03:02:13,16.7,60.0,217.3,0.4,1010.9,0.03
2024-11-30,0 days 03:17:13,16.7,60.0,161.5,0.3,1011.2,0.03
2024-11-30,0 days 03:32:13,16.6,60.0,137.5,0.1,1011.1,0.03
2024-11-30,0 days 03:47:13,16.6,61.0,247.8,0.4,1011.2,0.03
2024-11-30,0 days 04:02:13,16.5,62.0,211.4,0.2,1011.4,0.03
2024-11-30,0 days 04:17:13,16.6,63.0,136.2,0.6,1011.6,0.03
2024-11-30,0 days 04:32:13,16.4,64.5,161.7,0.2,1011.6,0.03
2024-11-30,0 days 04:47:13,16.4,64.5,141.9,0.4,1011.6,0.03
2024-11-30,0 days 05:02:13,16.5,64.0,139.7,0.4,1011.5,0.03
2024-11-30,0 days 05:17:13,16.3,66.0,139.2,0.1,1011.5,0.03
2024-11-30,0 days 05:32:13,16.3,65.5,240.6,0.2,1011.6,0.0
2024-11-30,0 days 05:47:13,16.1,66.5,198.1,0.4,1011.5,0.0
2024-11-30,0 days 06:02:19,16.1,67.0,76.1,0.1,1011.7,0.0
2024-11-30,0 days 06:17:13,16.1,66.5,148.6,0.9,1011.8,0.0
2024-11-30,0 days 06:32:13,16.1,66.0,346.4,0.1,1011.8,0.0
2024-11-30,0 days 06:47:13,16.1,65.5,167.7,0.2,1012.0,0.0
2024-11-30,0 days 07:02:13,16.1,65.5,124.5,0.3,1011.9,0.0
2024-11-30,0 days 07:17:13,16.1,64.0,158.8,0.4,1012.1,0.0
2024-11-30,0 days 07:32:13,16.3,63.5,238.2,0.2,1012.2,0.0
2024-11-30,0 days 07:47:13,16.4,64.0,158.8,0.4,1012.6,0.0
2024-11-30,0 days 08:02:13,16.6,62.0,190.4,0.3,1012.6,0.0
2024-11-30,0 days 08:17:13,16.9,60.5,263.4,0.6,1012.7,0.0
2024-11-30,0 days 08:32:13,17.2,59.0,349.6,0.7,1012.9,0.01
2024-11-30,0 days 08:47:13,17.4,55.5,80.0,0.5,1012.7,0.01
2024-11-30,0 days 09:02:13,17.7,57.5,166.9,0.4,1012.9,0.01
2024-11-30,0 days 09:17:13,18.2,58.5,285.3,0.2,1013.2,0.01
2024-11-30,0 days 09:32:13,18.6,57.5,346.7,0.7,1013.6,0.01
2024-11-30,0 days 09:47:13,19.2,57.0,342.7,0.5,1014.1,0.01
2024-11-30,0 days 10:02:13,19.7,54.0,285.0,1.0,1014.2,0.01
2024-11-30,0 days 10:17:13,20.2,54.0,321.9,0.3,1014.2,0.01
2024-11-30,0 days 10:32:13,21.1,53.0,355.7,0.4,1014.4,0.01
2024-11-30,0 days 10:47:13,22.1,50.5,247.2,1.0,1014.6,0.01
2024-11-30,0 days 11:02:13,22.7,49.5,134.5,0.3,1014.6,0.01
2024-11-30,0 days 11:17:13,23.7,49.0,162.6,0.5,1014.7,0.01
2024-11-30,0 days 11:32:13,24.3,48.0,344.5,0.5,1014.5,0.01
2024-11-30,0 days 11:47:13,25.0,44.5,244.0,1.0,1014.3,0.01
2024-11-30,0 days 12:02:13,25.5,44.5,1.5,1.6,1014.1,0.01
2024-11-30,0 days 12:17:13,26.2,43.5,75.1,0.7,1014.0,0.01
2024-11-30,0 days 12:32:13,27.4,43.0,78.4,0.8,1014.1,0.01
2024-11-30,0 days 12:47:13,26.4,45.0,195.4,0.8,1013.1,0.01
2024-11-30,0 days 13:02:13,26.7,45.0,9.8,0.9,1013.0,0.01
2024-11-30,0 days 13:17:13,27.3,44.5,84.9,1.1,1012.8,0.01
2024-11-30,0 days 13:32:13,27.3,45.0,29.7,1.5,1012.5,0.01
2024-11-30,0 days 18:02:13,23.4,70.0,70.2,1.2,1012.4,0.01
2024-11-30,0 days 18:17:13,23.1,71.5,80.0,0.9,1012.8,0.01
2024-11-30,0 days 18:32:13,22.9,72.5,80.7,0.8,1013.0,0.01
2024-11-30,0 days 18:47:13,22.7,74.0,88.2,0.6,1013.4,0.01
2024-11-30,0 days 19:02:13,22.6,75.5,82.5,0.7,1013.7,0.01
2024-11-30,0 days 19:17:13,22.4,77.0,29.9,1.1,1014.0,0.01
2024-11-30,0 days 19:32:13,22.4,77.5,31.0,0.9,1014.3,0.01
2024-11-30,0 days 19:47:13,22.3,78.5,82.2,0.7,1014.6,0.01
2024-11-30,0 days 20:02:13,22.3,78.5,84.4,0.9,1014.7,0.01
2024-11-30,0 days 20:17:13,22.3,79.0,131.3,0.7,1015.0,0.01
2024-11-30,0 days 20:32:13,22.3,78.5,75.5,0.5,1015.2,0.01
2024-11-30,0 days 20:47:13,22.3,78.5,64.2,0.7,1015.4,0.01
2024-11-30,0 days 21:02:13,22.2,78.5,98.3,0.7,1015.4,0.01
2024-11-30,0 days 21:17:13,22.2,78.5,60.7,0.8,1015.4,0.01
2024-11-30,0 days 21:32:13,22.1,78.5,101.1,0.5,1015.4,0.01
2024-11-30,0 days 21:47:13,21.9,78.5,95.5,0.8,1015.4,0.01
2024-11-30,0 days 22:02:13,21.7,78.0,126.3,0.5,1015.2,0.01
2024-11-30,0 days 22:17:13,21.6,76.5,83.5,1.6,1014.9,0.01
2024-11-30,0 days 22:32:13,21.6,76.5,105.6,0.8,1014.9,0.01
2024-11-30,0 days 22:47:13,21.5,77.0,79.8,1.2,1014.9,0.01
2024-11-30,0 days 23:02:13,21.5,77.0,53.3,0.2,1014.9,0.01
2024-11-30,0 days 23:17:13,21.4,76.5,268.8,0.2,1014.8,0.01
2024-11-30,0 days 23:32:13,21.4,76.0,202.3,0.2,1014.6,0.01
2024-11-30,0 days 23:47:13,21.3,76.0,248.0,0.2,1014.4,0.01
2024-12-01,0 days 00:02:13,21.2,75.0,19.7,0.4,1014.1,0.01
2024-12-01,0 days 00:17:13,21.2,74.0,351.6,0.7,1013.8,0.01
2024-12-01,0 days 00:32:13,21.1,75.0,282.3,0.4,1013.8,0.01
2024-12-01,0 days 00:47:13,20.9,75.5,56.2,0.4,1013.7,0.01
2024-12-01,0 days 01:02:13,20.9,74.5,6.7,0.4,1013.6,0.01
2024-12-01,0 days 01:17:13,20.9,73.5,344.6,0.4,1013.5,0.01
2024-12-01,0 days 01:32:13,20.9,74.0,25.7,1.1,1013.3,0.01
2024-12-01,0 days 01:47:13,20.7,76.5,258.6,0.3,1013.5,0.01
2024-12-01,0 days 02:02:13,20.3,78.5,260.5,1.0,1013.4,0.01
2024-12-01,0 days 02:17:13,20.1,79.0,264.9,0.4,1013.2,0.01
2024-12-01,0 days 02:32:13,20.0,80.0,262.0,0.8,1013.1,0.01
2024-12-01,0 days 02:47:13,20.0,80.5,258.6,0.6,1013.1,0.01
2024-12-01,0 days 03:02:13,20.0,80.5,115.1,0.3,1013.2,0.01
2024-12-01,0 days 03:17:13,19.9,81.0,95.8,0.7,1013.2,0.01
2024-12-01,0 days 03:32:13,20.1,80.0,262.5,0.9,1013.2,0.01
2024-12-01,0 days 03:47:13,20.2,75.5,261.2,0.7,1012.7,0.01
2024-12-01,0 days 04:02:13,20.1,73.0,239.2,0.5,1012.5,0.01
2024-12-01,0 days 04:17:13,20.0,72.5,216.2,0.1,1012.4,0.01
2024-12-01,0 days 04:32:13,19.8,74.0,273.6,0.1,1012.4,0.01
2024-12-01,0 days 04:47:13,19.8,72.5,322.0,0.7,1012.3,0.01
2024-12-01,0 days 05:02:13,19.7,73.5,229.8,0.3,1012.4,0.01
2024-12-01,0 days 05:17:13,19.7,75.5,52.7,0.5,1012.7,0.01
2024-12-01,0 days 05:32:13,19.5,73.5,190.4,0.2,1012.7,0.0
2024-12-01,0 days 05:47:13,19.6,73.0,182.3,0.6,1012.8,0.0
2024-12-01,0 days 06:02:13,19.5,73.5,343.0,0.4,1012.9,0.0
2024-12-01,0 days 06:17:13,19.4,74.5,346.4,0.4,1013.0,0.0
2024-12-01,0 days 06:32:13,19.5,75.0,175.9,0.6,1013.1,0.0
2024-12-01,0 days 06:47:13,19.4,75.0,233.3,0.3,1013.1,0.0
2024-12-01,0 days 07:02:13,19.5,75.0,211.6,0.2,1013.3,0.0
2024-12-01,0 days 07:17:13,19.6,74.5,248.9,0.3,1013.5,0.0
2024-12-01,0 days 07:32:13,19.9,71.5,348.6,0.4,1013.5,0.0
2024-12-01,0 days 07:47:13,20.1,71.5,352.7,1.0,1013.8,0.01
2024-12-01,0 days 08:02:13,20.2,69.5,347.2,1.0,1013.7,0.01
2024-12-01,0 days 08:17:13,20.4,69.0,44.3,0.9,1014.1,0.01
2024-12-01,0 days 08:32:13,20.6,69.0,328.8,0.8,1014.4,0.01
2024-12-01,0 days 08:47:13,20.9,68.0,297.3,0.5,1014.6,0.01
2024-12-01,0 days 09:02:13,21.3,68.0,226.7,0.7,1015.0,0.03
2024-12-01,0 days 09:17:13,21.8,66.5,145.0,0.3,1015.2,0.03
2024-12-01,0 days 09:32:13,22.4,64.5,9.4,0.1,1015.4,0.03
2024-12-01,0 days 09:47:13,23.0,63.0,115.4,0.6,1015.6,0.03
2024-12-01,0 days 10:02:13,23.6,61.5,340.8,0.2,1015.8,0.03
2024-12-01,0 days 10:17:13,24.4,60.5,63.9,0.1,1016.1,0.03
2024-12-01,0 days 10:32:12,24.4,61.0,48.4,0.2,1016.1,0.03
2024-12-01,0 days 11:17:13,25.7,61.0,25.9,0.7,1015.8,0.03
2024-12-01,0 days 11:32:12,25.5,62.0,330.1,1.3,1015.7,0.03
2024-12-01,0 days 11:47:12,25.1,64.5,97.3,0.9,1015.4,0.03
2024-12-01,0 days 12:02:12,26.0,62.0,60.6,0.4,1015.4,0.03
2024-12-01,0 days 12:17:13,25.8,61.5,352.4,0.6,1015.0,0.03
2024-12-01,0 days 12:32:12,26.4,60.5,247.6,0.7,1014.9,0.03
2024-12-01,0 days 12:47:13,26.7,61.5,172.7,0.6,1014.7,0.03
2024-12-01,0 days 17:02:13,25.1,71.0,72.5,1.6,1012.4,0.04
2024-12-01,0 days 17:17:13,24.9,71.5,93.0,1.5,1012.5,0.04
2024-12-01,0 days 17:32:13,24.8,72.0,89.8,1.4,1012.7,0.04
2024-12-01,0 days 17:47:12,24.6,73.0,68.9,2.1,1012.8,0.04
2024-12-01,0 days 18:02:12,24.4,73.5,72.0,1.6,1013.0,0.04
2024-12-01,0 days 18:17:13,24.1,75.0,90.9,2.1,1013.1,0.04
