Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2024-10-25 11:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 12:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 12:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 12:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 12:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 13:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 13:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 13:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 13:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 14:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 14:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 14:31:23","33.5 ℃","50.5 %","76.5 °","1.5 m/s","1010.7 hPa","0 mm","100 %",
"2024-10-25 14:46:23","32.6 ℃","50.5 %","107.1 °","1.5 m/s","1010.2 hPa","0 mm","100 %",
"2024-10-25 15:01:23","33.1 ℃","48 %","70 °","2 m/s","1010.4 hPa","0 mm","100 %",
"2024-10-25 15:16:23","32.8 ℃","49.5 %","103.7 °","2.5 m/s","1010.3 hPa","0 mm","100 %",
"2024-10-25 15:31:23","33.2 ℃","48 %","115 °","2.4 m/s","1010.5 hPa","0 mm","100 %",
"2024-10-25 15:46:23","32.8 ℃","55 %","88.1 °","1.9 m/s","1010.8 hPa","0 mm","100 %",
"2024-10-25 16:01:23","31.6 ℃","59.5 %","62.6 °","1.2 m/s","1010.6 hPa","0 mm","100 %",
"2024-10-25 16:16:23","30.3 ℃","64.5 %","73 °","2.4 m/s","1010.7 hPa","0 mm","100 %",
"2024-10-25 16:31:23","30.7 ℃","64 %","79.5 °","2.8 m/s","1011 hPa","0 mm","100 %",
"2024-10-25 16:46:23","30.6 ℃","64 %","62.3 °","1.4 m/s","1011 hPa","0 mm","100 %",
"2024-10-25 17:01:23","30 ℃","64.5 %","85.2 °","2.1 m/s","1010.9 hPa","0 mm","100 %",
"2024-10-25 17:16:23","29.1 ℃","66 %","49.4 °","1.8 m/s","1010.8 hPa","0 mm","100 %",
"2024-10-25 17:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 17:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 18:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 18:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 18:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 18:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 19:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 19:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-25 19:31:23","25.5 ℃","81 %","86.4 °","0.9 m/s","1012.9 hPa","0 mm","100 %",
"2024-10-25 19:46:23","25.3 ℃","81.5 %","89.4 °","0.7 m/s","1013.2 hPa","0 mm","100 %",
"2024-10-25 20:01:23","25.3 ℃","82 %","96.4 °","1.7 m/s","1013.5 hPa","0 mm","100 %",
"2024-10-25 20:16:25","25.1 ℃","82.5 %","61.3 °","1.1 m/s","1013.8 hPa","0 mm","100 %",
"2024-10-25 20:31:23","25.2 ℃","82.5 %","91.8 °","0.9 m/s","1014.1 hPa","0 mm","100 %",
"2024-10-25 20:46:23","25 ℃","82.5 %","81.3 °","1.4 m/s","1014.3 hPa","0 mm","100 %",
"2024-10-25 21:01:23","24.9 ℃","83 %","96.6 °","1.1 m/s","1014.4 hPa","0 mm","100 %",
"2024-10-25 21:16:23","25.1 ℃","83 %","103.6 °","0.8 m/s","1014.7 hPa","0 mm","100 %",
"2024-10-25 21:31:23","25.1 ℃","82.5 %","86.2 °","0.6 m/s","1014.8 hPa","0 mm","100 %",
"2024-10-25 21:46:23","25 ℃","83 %","93 °","1.1 m/s","1014.8 hPa","0 mm","100 %",
"2024-10-25 22:01:23","24.8 ℃","84 %","87.3 °","0.5 m/s","1015.1 hPa","0 mm","100 %",
"2024-10-25 22:16:23","24.5 ℃","84 %","153.2 °","0.5 m/s","1015.1 hPa","0 mm","100 %",
"2024-10-25 22:31:23","23.5 ℃","87 %","169 °","0.7 m/s","1014.9 hPa","0 mm","98 %",
"2024-10-25 22:46:23","23.2 ℃","89.5 %","147.4 °","0.9 m/s","1015.1 hPa","0 mm","98 %",
"2024-10-25 23:01:23","22.8 ℃","90.5 %","158.4 °","1.2 m/s","1015.2 hPa","0 mm","98 %",
"2024-10-25 23:16:23","22.5 ℃","91 %","154.3 °","1.2 m/s","1015.1 hPa","0 mm","98 %",
"2024-10-25 23:31:23","22.7 ℃","92 %","176.2 °","0.5 m/s","1015.3 hPa","0 mm","98 %",
"2024-10-25 23:46:23","22.9 ℃","92 %","81.5 °","0.9 m/s","1015.6 hPa","0 mm","97 %",
"2024-10-26 00:01:25","23 ℃","92 %","177.1 °","0.4 m/s","1015.6 hPa","0 mm","97 %",
"2024-10-26 00:16:23","23.3 ℃","91.5 %","133.1 °","0.6 m/s","1015.7 hPa","0 mm","97 %",
"2024-10-26 00:31:23","23.3 ℃","91.5 %","142.4 °","0.2 m/s","1015.7 hPa","0 mm","97 %",
"2024-10-26 00:46:23","23.2 ℃","91.5 %","85.2 °","1 m/s","1015.6 hPa","0 mm","96 %",
"2024-10-26 01:01:23","22.9 ℃","91.5 %","265.7 °","0.1 m/s","1015.4 hPa","0 mm","96 %",
"2024-10-26 01:16:23","22.6 ℃","92 %","250.3 °","0.1 m/s","1015.3 hPa","0 mm","96 %",
"2024-10-26 01:31:23","22.6 ℃","92 %","287.4 °","0 m/s","1015.3 hPa","0 mm","96 %",
"2024-10-26 01:46:25","22.5 ℃","92.5 %","174.6 °","0.2 m/s","1015.2 hPa","0 mm","94 %",
"2024-10-26 02:01:23","22.3 ℃","92.5 %","295.7 °","0.1 m/s","1015.1 hPa","0 mm","94 %",
"2024-10-26 02:16:23","22.3 ℃","92.5 %","296 °","0.7 m/s","1014.9 hPa","0 mm","94 %",
"2024-10-26 02:31:23","22 ℃","92.5 %","124.8 °","0.2 m/s","1014.7 hPa","0 mm","94 %",
"2024-10-26 02:46:23","21.9 ℃","93 %","232.5 °","0.9 m/s","1014.7 hPa","0 mm","94 %",
"2024-10-26 03:01:25","21.9 ℃","93 %","293.8 °","0.7 m/s","1014.6 hPa","0 mm","93 %",
"2024-10-26 03:16:23","22.1 ℃","93 %","251.3 °","0.5 m/s","1014.7 hPa","0 mm","93 %",
"2024-10-26 03:31:23","22 ℃","93 %","348.9 °","0.3 m/s","1014.8 hPa","0 mm","93 %",
"2024-10-26 03:46:23","22.2 ℃","93.5 %","358.2 °","0.4 m/s","1014.7 hPa","0 mm","93 %",
"2024-10-26 04:01:23","22.4 ℃","93.5 %","324.4 °","0.3 m/s","1014.8 hPa","0 mm","93 %",
"2024-10-26 04:16:23","22.6 ℃","93.5 %","15 °","0.1 m/s","1014.9 hPa","0 mm","91 %",
"2024-10-26 04:31:23","22.6 ℃","93.5 %","344.8 °","0.4 m/s","1014.7 hPa","0 mm","91 %",
"2024-10-26 04:46:23","22.5 ℃","93.5 %","337.1 °","0.6 m/s","1014.9 hPa","0 mm","91 %",
"2024-10-26 05:01:23","22.5 ℃","93.5 %","19.1 °","0.7 m/s","1015.1 hPa","0 mm","91 %",
"2024-10-26 05:16:23","22.4 ℃","93.5 %","331.7 °","0.2 m/s","1015.1 hPa","0 mm","90 %",
"2024-10-26 05:31:23","22.3 ℃","93.5 %","318.8 °","0.4 m/s","1015.2 hPa","0 mm","90 %",
"2024-10-26 05:46:23","22.2 ℃","93.5 %","11.9 °","0.3 m/s","1015.3 hPa","0 mm","90 %",
"2024-10-26 06:01:23","22.2 ℃","93.5 %","251.2 °","0.1 m/s","1015.5 hPa","0 mm","90 %",
"2024-10-26 06:16:25","21.9 ℃","93 %","130.8 °","0.3 m/s","1015.6 hPa","0 mm","90 %",
"2024-10-26 06:31:23","21.6 ℃","93.5 %","174.6 °","0.2 m/s","1015.7 hPa","0 mm","88 %",
"2024-10-26 06:46:23","21.5 ℃","93.5 %","277 °","0.4 m/s","1015.9 hPa","0 mm","88 %",
"2024-10-26 07:01:23","21.9 ℃","94 %","18.1 °","1.6 m/s","1016.4 hPa","0 mm","88 %",
"2024-10-26 07:16:23","22.6 ℃","93 %","352.3 °","0.2 m/s","1016.8 hPa","0 mm","88 %",
"2024-10-26 07:31:23","23.5 ℃","91.5 %","90.1 °","0.5 m/s","1017.2 hPa","0 mm","93 %",
"2024-10-26 07:46:23","24.6 ℃","86 %","55.9 °","0.8 m/s","1017 hPa","0 mm","93 %",
"2024-10-26 08:01:23","25.6 ℃","81.5 %","99.1 °","0.6 m/s","1017 hPa","0 mm","93 %",
"2024-10-26 08:16:23","27.3 ℃","74.5 %","126.6 °","1 m/s","1017 hPa","0 mm","93 %",
"2024-10-26 08:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 08:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 09:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 09:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 09:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 09:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 10:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 10:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 10:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 10:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 11:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 11:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 11:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 11:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 12:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 12:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 12:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 12:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 13:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 13:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 13:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 13:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 14:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 14:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 14:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 14:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 15:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 15:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 15:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 15:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 16:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 16:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 16:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 16:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 17:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 17:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 17:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-26 17:46:23","25.3 ℃","80 %","123.6 °","0.8 m/s","1014.5 hPa","0 mm","100 %",
"2024-10-26 18:01:23","25 ℃","79 %","124.2 °","1.2 m/s","1014.4 hPa","0 mm","100 %",
"2024-10-26 18:16:23","24.7 ℃","80.5 %","142.9 °","1 m/s","1014.6 hPa","0 mm","100 %",
"2024-10-26 18:31:23","24.2 ℃","84 %","130.3 °","1 m/s","1015.1 hPa","0 mm","100 %",
"2024-10-26 18:46:23","24.8 ℃","83.5 %","103.3 °","0.6 m/s","1015.6 hPa","0 mm","100 %",
"2024-10-26 19:01:23","25 ℃","83.5 %","105 °","0.6 m/s","1015.9 hPa","0 mm","100 %",
"2024-10-26 19:16:23","24.6 ℃","84 %","120 °","0.6 m/s","1016 hPa","0 mm","100 %",
"2024-10-26 19:31:23","24.3 ℃","86 %","138.4 °","0.6 m/s","1016.3 hPa","0 mm","100 %",
"2024-10-26 19:46:23","24.7 ℃","85.5 %","134.8 °","0.2 m/s","1016.6 hPa","0 mm","100 %",
"2024-10-26 20:01:23","24.2 ℃","85.5 %","104.5 °","0.5 m/s","1016.6 hPa","0 mm","100 %",
"2024-10-26 20:16:23","23.8 ℃","87 %","115.2 °","0.7 m/s","1016.6 hPa","0 mm","100 %",
"2024-10-26 20:31:25","23.6 ℃","87 %","115.9 °","0.3 m/s","1016.8 hPa","0 mm","100 %",
"2024-10-26 20:46:23","23.6 ℃","88.5 %","115.2 °","0.7 m/s","1017.2 hPa","0 mm","100 %",
"2024-10-26 21:01:23","23.4 ℃","89.5 %","322.4 °","0.2 m/s","1017.3 hPa","0 mm","100 %",
"2024-10-26 21:16:23","23.2 ℃","89.5 %","358.4 °","0.3 m/s","1017.6 hPa","0 mm","100 %",
"2024-10-26 21:31:23","23.1 ℃","90.5 %","193.4 °","0.4 m/s","1017.7 hPa","0 mm","100 %",
"2024-10-26 21:46:23","23.1 ℃","90.5 %","237.6 °","0.3 m/s","1017.8 hPa","0 mm","99 %",
"2024-10-26 22:01:23","23.1 ℃","90.5 %","303.2 °","0.2 m/s","1017.7 hPa","0 mm","99 %",
"2024-10-26 22:16:23","22.9 ℃","91 %","185.8 °","0.6 m/s","1017.8 hPa","0 mm","99 %",
"2024-10-26 22:31:23","22.6 ℃","91.5 %","308 °","0.4 m/s","1017.7 hPa","0 mm","99 %",
"2024-10-26 22:46:25","22.5 ℃","92 %","255.8 °","0.3 m/s","1017.7 hPa","0 mm","99 %",
"2024-10-26 23:01:23","22.4 ℃","92 %","107.6 °","0.6 m/s","1017.6 hPa","0 mm","98 %",
"2024-10-26 23:16:23","22.3 ℃","92 %","123.1 °","0.4 m/s","1017.4 hPa","0 mm","98 %",
"2024-10-26 23:31:23","22.2 ℃","92 %","245.3 °","0.2 m/s","1017.3 hPa","0 mm","98 %",
"2024-10-26 23:46:23","22 ℃","92 %","145.3 °","0.8 m/s","1017.2 hPa","0 mm","98 %",
"2024-10-27 00:01:23","22 ℃","92.5 %","33.1 °","0.5 m/s","1017.2 hPa","0 mm","98 %",
"2024-10-27 00:16:23","21.8 ℃","92.5 %","225.7 °","1 m/s","1017 hPa","0 mm","96 %",
"2024-10-27 00:31:23","21.8 ℃","92.5 %","221.2 °","0.9 m/s","1016.8 hPa","0 mm","96 %",
"2024-10-27 00:46:23","21.6 ℃","92.5 %","145.6 °","0.7 m/s","1016.6 hPa","0 mm","96 %",
"2024-10-27 01:01:23","21.6 ℃","93 %","190.4 °","0.5 m/s","1016.7 hPa","0 mm","96 %",
"2024-10-27 01:16:23","21.6 ℃","93 %","141.8 °","0.6 m/s","1016.6 hPa","0 mm","96 %",
"2024-10-27 01:31:23","21.6 ℃","93 %","65.7 °","0.5 m/s","1016.3 hPa","0 mm","94 %",
"2024-10-27 01:46:23","21.3 ℃","93 %","280.9 °","0.5 m/s","1016.1 hPa","0 mm","94 %",
"2024-10-27 02:01:23","21.4 ℃","93.5 %","280.9 °","0.6 m/s","1016 hPa","0 mm","94 %",
"2024-10-27 02:16:23","21.5 ℃","93.5 %","255.2 °","0.7 m/s","1015.8 hPa","0 mm","94 %",
"2024-10-27 02:31:23","21.4 ℃","93.5 %","190.8 °","0.5 m/s","1015.7 hPa","0 mm","93 %",
"2024-10-27 02:46:23","21.1 ℃","93 %","199.3 °","0.3 m/s","1015.6 hPa","0 mm","93 %",
"2024-10-27 03:01:23","21.1 ℃","93.5 %","41.8 °","0.2 m/s","1015.4 hPa","0 mm","93 %",
"2024-10-27 03:16:23","21.4 ℃","93.5 %","6.2 °","1 m/s","1015.7 hPa","0 mm","93 %",
"2024-10-27 03:31:23","21.5 ℃","93.5 %","228.6 °","0.6 m/s","1015.7 hPa","0 mm","93 %",
"2024-10-27 04:01:23","21.1 ℃","93.5 %","321.2 °","0.2 m/s","1015.4 hPa","0 mm","92 %",
"2024-10-27 04:16:23","20.9 ℃","93.5 %","334.5 °","0.2 m/s","1015.4 hPa","0 mm","92 %",
"2024-10-27 04:31:23","20.8 ℃","93.5 %","308.2 °","0.4 m/s","1015.2 hPa","0 mm","92 %",
"2024-10-27 04:46:23","20.8 ℃","94 %","246 °","0.3 m/s","1015.3 hPa","0 mm","92 %",
"2024-10-27 05:01:23","20.7 ℃","94 %","286.9 °","0.4 m/s","1015.3 hPa","0 mm","90 %",
"2024-10-27 05:16:23","20.5 ℃","94 %","336.9 °","0.2 m/s","1015.3 hPa","0 mm","90 %",
"2024-10-27 05:31:23","20.4 ℃","94 %","86.3 °","0.2 m/s","1015.4 hPa","0 mm","90 %",
"2024-10-27 05:46:23","20.4 ℃","94 %","300.5 °","0.3 m/s","1015.4 hPa","0 mm","90 %",
"2024-10-27 06:01:23","20.5 ℃","94 %","169.9 °","0.6 m/s","1015.6 hPa","0 mm","90 %",
"2024-10-27 06:16:23","20.4 ℃","94 %","315.9 °","0.2 m/s","1015.9 hPa","0 mm","88 %",
"2024-10-27 06:31:23","20.5 ℃","94 %","351.9 °","0.1 m/s","1016.1 hPa","0 mm","88 %",
"2024-10-27 06:46:23","20.4 ℃","94 %","103.5 °","0.1 m/s","1016.2 hPa","0 mm","88 %",
"2024-10-27 07:01:23","20.4 ℃","94 %","37.4 °","0.1 m/s","1016.3 hPa","0 mm","88 %",
"2024-10-27 07:16:23","20.7 ℃","94 %","33.1 °","0.2 m/s","1016.9 hPa","0 mm","88 %",
"2024-10-27 07:31:23","21 ℃","94 %","188.5 °","0.4 m/s","1017.1 hPa","0 mm","88 %",
"2024-10-27 07:46:23","21.3 ℃","94 %","202.6 °","0.4 m/s","1017.4 hPa","0 mm","88 %",
"2024-10-27 08:01:23","21.8 ℃","94 %","173.1 °","0.7 m/s","1017.7 hPa","0 mm","88 %",
"2024-10-27 08:16:23","22.2 ℃","92.5 %","335.7 °","0.4 m/s","1018.1 hPa","0 mm","88 %",
"2024-10-27 08:31:23","23.2 ℃","92 %","141.1 °","1.7 m/s","1018.5 hPa","0 mm","95 %",
"2024-10-27 08:46:23","23.6 ℃","89 %","129.8 °","0.7 m/s","1018 hPa","0 mm","95 %",
"2024-10-27 09:01:23","24 ℃","85.5 %","77.7 °","0.4 m/s","1018 hPa","0 mm","95 %",
"2024-10-27 09:16:23","24.3 ℃","84 %","162.3 °","0.5 m/s","1017.9 hPa","0 mm","95 %",
"2024-10-27 09:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 09:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 10:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 10:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 10:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 10:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 11:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 11:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 11:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 11:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 12:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 12:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 12:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 12:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 13:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 13:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 13:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 13:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 14:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 14:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 14:31:23","33.2 ℃","52 %","309.2 °","0.2 m/s","1012.9 hPa","0 mm","100 %",
"2024-10-27 14:46:23","33 ℃","51.5 %","204.6 °","0.3 m/s","1012.6 hPa","0 mm","100 %",
"2024-10-27 15:01:23","33.5 ℃","51 %","43.1 °","1.6 m/s","1012.6 hPa","0 mm","100 %",
"2024-10-27 15:16:23","31.3 ℃","55.5 %","108.6 °","1.8 m/s","1011.6 hPa","0 mm","100 %",
"2024-10-27 15:31:23","29.8 ℃","59 %","76.9 °","1.8 m/s","1011.2 hPa","0 mm","100 %",
"2024-10-27 15:46:23","29.5 ℃","62 %","55.9 °","1.7 m/s","1011.3 hPa","0 mm","100 %",
"2024-10-27 16:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 16:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 16:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 16:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 17:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 17:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 17:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 17:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 18:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 18:16:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 18:31:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 18:46:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 19:01:27"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 19:16:23"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-10-27 19:31:23","25.1 ℃","82.5 %","127.2 °","1.8 m/s","1013.5 hPa","0 mm","100 %",
"2024-10-27 20:01:23","24.4 ℃","83 %","83.1 °","1.5 m/s","1013.5 hPa","0 mm","100 %",
"2024-10-27 20:16:23","24.1 ℃","83.5 %","120.7 °","1.5 m/s","1013.7 hPa","0 mm","100 %",
"2024-10-27 20:31:23","23.9 ℃","84.5 %","106.7 °","1.5 m/s","1013.9 hPa","0 mm","100 %",
"2024-10-27 20:46:25","23.8 ℃","85.5 %","112.6 °","1 m/s","1014 hPa","0 mm","100 %",
"2024-10-27 21:01:23","23.5 ℃","86.5 %","122.6 °","1 m/s","1014.2 hPa","0 mm","100 %",
"2024-10-27 21:16:23","23.2 ℃","87 %","136.7 °","2.4 m/s","1014.3 hPa","0 mm","100 %",
"2024-10-27 21:31:23","23.2 ℃","86 %","119.1 °","1.4 m/s","1014.3 hPa","0 mm","100 %",
"2024-10-27 21:46:23","23.2 ℃","85.5 %","90.3 °","0.8 m/s","1014.2 hPa","0 mm","100 %",
"2024-10-27 22:01:23","22.9 ℃","86.5 %","175.1 °","0.6 m/s","1014 hPa","0 mm","100 %",
"2024-10-27 22:16:23","22.6 ℃","87 %","144.7 °","1.2 m/s","1013.8 hPa","0 mm","100 %",
"2024-10-27 22:31:23","22.3 ℃","88 %","179.9 °","0.6 m/s","1013.8 hPa","0 mm","100 %",
